ledger_id,vin,month_date,customer_id,model_id,principal_amount,interest_amount,year_model,collateral
24603,3N1CK3CE1SL205724,2025-08-01,,678,307873.14,2720.06,2025,NUEVO 
24604,3N1CK3CE3SL203523,2025-08-01,,678,281898.14,1213.57,2025,NUEVO 
24605,3N1CK3CE8SL201718,2025-08-01,,678,307853.14,170.40,2025,DEMO 
24606,3N1CK3CE9SL204482,2025-08-01,,678,307853.14,1135.98,2025,NUEVO 
24607,3N1CK3CE3SL203988,2025-08-01,,678,307853.14,2934.61,2025,NUEVO 
24608,3N1CK3CE3SL200394,2025-08-01,,678,307853.14,567.99,2025,NUEVO 
24609,3N1CK3CE2SL203089,2025-08-01,,678,307853.14,425.99,2025,DEMO 
24610,3N1CK3CE8RL234129,2025-08-01,,678,203400.00,246.11,2024,SEMINUEVOS 
24611,3N1CK3CE7SL208367,2025-08-01,,678,264080.45,1291.06,2025,FLOTILLA 
24612,3N1CK3CE7SL208031,2025-08-01,,678,264080.45,1210.37,2025,FLOTILLA 
24613,3N1CK3CEXSL209674,2025-08-01,,678,264080.44,1694.52,2025,FLOTILLA 
24614,3N1CK3CE9SL206264,2025-08-01,,678,262228.30,1682.63,2025,FLOTILLA 
24615,3N1CK3CE9SL207978,2025-08-01,,678,264080.44,1936.59,2025,FLOTILLA 
24616,3N1CK3CE2SL208132,2025-08-01,,678,264080.44,1936.59,2025,FLOTILLA 
24617,3N1CK3CE0SL208114,2025-08-01,,678,264080.44,322.77,2025,FLOTILLA 
24618,3N1CK3CE4SL208035,2025-08-01,,678,264080.45,564.84,2025,FLOTILLA 
24619,3N1CK3CEXSL207844,2025-08-01,,678,264080.45,2097.97,2025,FLOTILLA 
24620,3N1CK3CE8SL207843,2025-08-01,,678,264080.45,2097.97,2025,FLOTILLA 
24621,3N1CK3CE7SL207929,2025-08-01,,678,264080.45,2097.97,2025,FLOTILLA 
24622,3N1CK3CE3SL207927,2025-08-01,,678,264080.45,2097.97,2025,FLOTILLA 
24623,3N1CK3CE4ML207020,2025-08-01,,678,159000.00,1263.17,2021,SEMINUEVOS 
24624,3N1CK3CE0SL210591,2025-08-01,,678,264080.45,440.57,2025,FLOTILLA 
24625,3N1CK3CE5SL210618,2025-08-01,,678,264080.45,293.72,2025,FLOTILLA 
24626,3N1CK3CE5SL210599,2025-08-01,,678,264080.45,293.72,2025,FLOTILLA 
24627,3N1CK3CE8SL210628,2025-08-01,,678,264080.45,73.43,2025,FLOTILLA 
24628,3N1CK3CE0SL211367,2025-08-01,,678,264080.44,1218.39,2025,FLOTILLA 
24629,3N1CK3CE7SL212368,2025-08-01,,678,264080.45,77.17,2025,FLOTILLA 
24630,3N1CK3CE5SL212952,2025-08-01,,678,283771.45,82.92,2025,FLOTILLA 
24631,3N1CK3CE2SL212889,2025-08-01,,678,264080.45,77.17,2025,FLOTILLA 
24632,3N1CK3CE5SL211154,2025-08-01,,678,288245.57,2611.18,2025,FLOTILLA 
24633,3N1CK3CE8SL212587,2025-08-01,,678,264080.44,559.30,2025,NUEVO 
24634,3N1CK3CE3SL212058,2025-08-01,,678,264080.44,308.68,2025,FLOTILLA 
24635,3N1CK3CE7SL212533,2025-08-01,,678,308832.08,180.50,2025,NUEVO 
24636,3N1CK3CE7SL211754,2025-08-01,,678,288245.57,642.65,2025,NUEVO 
24637,3N1CK3CE3SL212237,2025-08-01,,678,308832.09,2077.93,2025,NUEVO 
24638,3N1CK3CE8SL212279,2025-08-01,,678,264080.45,1534.53,2025,NUEVO 
24639,3N1CK3CE6SL210580,2025-08-01,,678,264080.45,220.29,2025,FLOTILLA 
24640,3N1CK3CE1SL210566,2025-08-01,,678,264080.45,954.58,2025,FLOTILLA 
24641,3N1CK3CE4SL210643,2025-08-01,,678,264080.45,440.57,2025,FLOTILLA 
24642,3N1CK3CE9SL210640,2025-08-01,,678,264080.45,293.72,2025,FLOTILLA 
24643,3N1CK3CE7SL210667,2025-08-01,,678,264080.45,220.29,2025,FLOTILLA 
24644,3N1CK3CE3SL210634,2025-08-01,,678,264080.45,293.72,2025,FLOTILLA 
24645,3N1CK3CE1SL210616,2025-08-01,,678,264080.45,293.72,2025,FLOTILLA 
24646,3N1CK3CE2SL210673,2025-08-01,,678,264080.45,514.00,2025,FLOTILLA 
24647,3N1CK3CE3SL210682,2025-08-01,,678,264080.45,954.58,2025,FLOTILLA 
24648,3N1CK3CE7SL210636,2025-08-01,,678,264080.45,440.57,2025,FLOTILLA 
24649,3N1CK3CE4SL210674,2025-08-01,,678,264080.45,440.57,2025,FLOTILLA 
24650,3N1CK3CE8SL210595,2025-08-01,,678,264080.45,440.57,2025,FLOTILLA 
24651,3N1CK3CEXSL210582,2025-08-01,,678,264080.45,440.57,2025,FLOTILLA 
24652,3N1CK3CE1SL210681,2025-08-01,,678,264080.45,440.57,2025,FLOTILLA 
24653,3N1CK3CE2SL210656,2025-08-01,,678,264080.45,881.15,2025,FLOTILLA 
24654,3N1CK3CEXSL210579,2025-08-01,,678,264080.45,660.86,2025,FLOTILLA 
24655,3N1CK3CE0SL210641,2025-08-01,,678,264080.45,10.20,2025,FLOTILLA 
24656,3N1CK3CE0SL210686,2025-08-01,,678,264080.45,220.29,2025,FLOTILLA 
24657,3N1CK3CE0SL210588,2025-08-01,,678,264080.45,220.29,2025,FLOTILLA 
24658,3N1CK3CE0SL212776,2025-08-01,,678,283771.44,331.70,2025,FLOTILLA 
24659,3N1CK3CE6SL212779,2025-08-01,,678,283771.44,331.70,2025,FLOTILLA 
24660,3N1CK3CE9SL212162,2025-08-01,,678,264080.45,848.87,2025,FLOTILLA 
24661,3N1CK3CE7SL212239,2025-08-01,,678,264080.45,848.87,2025,FLOTILLA 
24662,3N1CK3CE8SL212234,2025-08-01,,678,264080.45,848.87,2025,FLOTILLA 
24663,3N1CK3CE2SL212228,2025-08-01,,678,264080.45,848.87,2025,FLOTILLA 
24664,3N1CK3CE1SL212169,2025-08-01,,678,264080.45,848.87,2025,FLOTILLA 
24665,3N1CK3CE3SL212156,2025-08-01,,678,264080.45,848.87,2025,FLOTILLA 
24666,3N1CK3CE6SL212152,2025-08-01,,678,264080.44,1234.72,2025,FLOTILLA 
24667,3N1CK3CEXSL208220,2025-08-01,,678,264080.44,323.06,2025,FLOTILLA 
24668,3N1CK3CE6SL208389,2025-08-01,,678,264080.45,646.12,2025,FLOTILLA 
24669,3N1CK3CE6SL208232,2025-08-01,,678,264080.44,323.06,2025,FLOTILLA 
24670,3N1CK3CE6SL208182,2025-08-01,,678,264080.44,323.06,2025,FLOTILLA 
24671,3N1CK3CE9SL206264,2025-08-01,,678,262228.30,801.98,2025,FLOTILLA 
24672,3N1CK3CEXSL208265,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24673,3N1CK3CEXSL208234,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24674,3N1CK3CEXSL208167,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24675,3N1CK3CE8SL208250,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24676,3N1CK3CE8SL208233,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24677,3N1CK3CE8SL207969,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24678,3N1CK3CE7SL208367,2025-08-01,,678,264080.45,969.18,2025,FLOTILLA 
24679,3N1CK3CE7SL208238,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24680,3N1CK3CE7SL208157,2025-08-01,,678,264080.45,565.35,2025,FLOTILLA 
24681,3N1CK3CE7SL208031,2025-08-01,,678,264080.45,969.18,2025,FLOTILLA 
24682,3N1CK3CE5SL208223,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24683,3N1CK3CE1SL208204,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24684,3N1CK3CE0SL208243,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24685,3N1CK3CE0SL208193,2025-08-01,,678,264080.44,969.18,2025,FLOTILLA 
24686,3N1CK3CE4SL208035,2025-08-01,,678,264080.45,484.59,2025,FLOTILLA 
24687,3N1CK3CE9SL207978,2025-08-01,,678,264080.44,565.35,2025,FLOTILLA 
24688,3N1CK3CE2SL208132,2025-08-01,,678,264080.44,565.35,2025,FLOTILLA 
24689,3N1CK3CE0SL208114,2025-08-01,,678,264080.44,565.35,2025,FLOTILLA 
24690,3N1CK3CEXSL207844,2025-08-01,,678,264080.45,403.82,2025,FLOTILLA 
24691,3N1CK3CEXSL207729,2025-08-01,,678,264080.45,323.06,2025,FLOTILLA 
24692,3N1CK3CE8SL207843,2025-08-01,,678,264080.45,403.82,2025,FLOTILLA 
24693,3N1CK3CE7SL207929,2025-08-01,,678,264080.45,403.82,2025,FLOTILLA 
24694,3N1CK3CE3SL207927,2025-08-01,,678,264080.45,403.82,2025,FLOTILLA 
24695,3N1CK3CE2NL209186,2025-08-01,,678,162500.00,1043.66,2022,SEMINUEVOS 
24696,3N1CK3CE1SL208073,2025-07-01,1288,678,264080.44,602.69,2025,FLOTILLA 
24697,3N1CK3CE2SL208132,2025-07-01,1288,678,264080.44,602.69,2025,FLOTILLA 
24698,3N1CK3CE0SL208114,2025-07-01,1288,678,264080.44,602.69,2025,FLOTILLA 
24699,3N1CK3CE3SL208141,2025-07-01,1288,678,264080.44,678.03,2025,FLOTILLA 
24700,3N1CK3CE3SL207989,2025-07-01,1288,678,264080.44,678.03,2025,FLOTILLA 
24701,3N1CK3CE2SL207790,2025-07-01,1576,678,264080.44,602.69,2025,FLOTILLA 
24702,3N1CK3CE2SL208003,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24703,3N1CK3CE0SL208002,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24704,3N1CK3CE3SL208026,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24705,3N1CK3CE1SL207957,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24706,3N1CK3CE2SL207966,2025-07-01,1288,678,264080.45,678.03,2025,FLOTILLA 
24707,3N1CK3CE1SL207943,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24708,3N1CK3CE0SL208047,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24709,3N1CK3CE1SL208008,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24710,3N1CK3CE1SL207988,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24711,3N1CK3CE4SL207774,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24712,3N1CK3CE2SL207918,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24713,3N1CK3CE2SL207840,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24714,3N1CK3CE3SL207829,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24715,3N1CK3CE1SL207294,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24716,3N1CK3CE1SL209790,2025-07-01,1681,678,264080.44,1702.59,2025,FLOTILLA 
24717,3N1CK3CE0SL209697,2025-07-01,1681,678,264080.45,2399.10,2025,FLOTILLA 
24718,3N1CK3CE3SL209581,2025-07-01,1681,678,264080.44,1702.59,2025,FLOTILLA 
24719,3N1CK3CE3SL209564,2025-07-01,1681,678,264080.44,2399.10,2025,FLOTILLA 
24720,3N1CK3CE1SL208204,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24721,3N1CK3CE4SL208181,2025-07-01,1288,678,264080.44,678.03,2025,FLOTILLA 
24722,3N1CK3CE3SL208169,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24723,3N1CK3CE5SL208223,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24724,3N1CK3CE4SL208214,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24725,3N1CK3CE0SL208193,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24726,3N1CK3CE0SL207867,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24727,3N1CK3CE9SL207933,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24728,3N1CK3CE1SL207263,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24729,3N1CK3CE0SL207870,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24730,3N1CK3CE3SL208057,2025-07-01,1681,678,283771.45,1746.38,2025,FLOTILLA 
24731,3N1CK3CE0SL208095,2025-07-01,1681,678,283771.45,1746.38,2025,FLOTILLA 
24732,3N1CK3CE2SL208275,2025-07-01,1681,678,308832.09,2731.19,2025,NUEVO 
24733,3N1CK3CE0SL207111,2025-07-01,1681,678,283771.45,2509.56,2025,NUEVO 
24734,3N1CK3CE1SL208798,2025-07-01,1948,678,288245.56,2224.65,2025,NUEVO 
24735,3N1CK3CE7SL208398,2025-07-01,1576,678,264080.45,979.37,2025,FLOTILLA 
24736,3N1CK3CE4SL208052,2025-07-01,1288,678,264080.44,602.69,2025,FLOTILLA 
24737,3N1CK3CE7SL207977,2025-07-01,1681,678,283771.45,647.63,2025,FLOTILLA 
24738,3N1CK3CEXSL207780,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24739,3N1CK3CE8SL207342,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24740,3N1CK3CE0SL207237,2025-07-01,1681,678,283771.45,84.90,2025,NUEVO 
24741,3N1CK3CE5SL207668,2025-07-01,1331,678,283771.45,2509.56,2025,NUEVO 
24742,3N1CK3CE6SL206304,2025-07-01,1919,678,287288.94,2538.20,2025,NUEVO 
24743,3N1CK3CE6SL206299,2025-07-01,1681,678,307873.14,2720.06,2025,NUEVO 
24744,3N1CK3CE8SL206188,2025-07-01,1331,678,281918.14,2490.75,2025,NUEVO 
24745,3N1CK3CEXSL206046,2025-07-01,1681,678,262228.30,747.35,2025,NUEVO 
24746,3N1CK3CE1SL205724,2025-07-01,1331,678,307873.14,2720.06,2025,NUEVO 
24747,3N1CK3CE3SL203523,2025-07-01,1681,678,281898.14,2687.19,2025,NUEVO 
24748,3N1CK3CE6SL204021,2025-07-01,1681,678,307853.14,2517.37,2025,NUEVO 
24749,3N1CK3CE9SL204482,2025-07-01,1331,678,307853.14,2934.61,2025,NUEVO 
24750,3N1CK3CE3SL203988,2025-07-01,1331,678,307853.14,2934.61,2025,NUEVO 
24751,3N1CK3CE3SL200394,2025-07-01,1681,678,307853.14,2934.61,2025,NUEVO 
24752,3N1CK3CE8SL210256,2025-07-01,1681,678,308832.09,2075.35,2025,NUEVO 
24753,3N1CK3CE7SL208384,2025-07-01,1576,678,264080.45,452.02,2025,FLOTILLA 
24754,3N1CK3CE1SL208039,2025-07-01,1576,678,264080.44,75.34,2025,FLOTILLA 
24755,3N1CK3CE9SL206264,2025-07-01,1576,678,262228.30,734.24,2025,FLOTILLA 
24756,3N1CK3CE7SL210247,2025-07-01,1681,678,264080.44,1848.56,2025,NUEVO 
24757,3N1CK3CE6SL210045,2025-07-01,1967,678,264080.44,1626.74,2025,NUEVO 
24758,3N1CK3CE5SL210022,2025-07-01,1910,678,264080.44,1478.85,2025,NUEVO 
24759,3N1CK3CE7SL210006,2025-07-01,1681,678,283771.44,2383.68,2025,NUEVO 
24760,3N1CK3CE6SL209557,2025-07-01,1681,678,264080.44,1083.46,2025,FLOTILLA 
24761,3N1CK3CE5SL209890,2025-07-01,1681,678,308832.08,1357.57,2025,NUEVO 
24762,3N1CK3CE4SL209749,2025-07-01,1681,678,308832.09,2805.65,2025,NUEVO 
24763,3N1CK3CE4SL209590,2025-07-01,1285,678,308832.08,1538.58,2025,NUEVO 
24764,3N1CK3CE4SL209556,2025-07-01,1681,678,264080.44,1238.24,2025,FLOTILLA 
24765,3N1CK3CE3SL209600,2025-07-01,1681,678,283771.44,2577.98,2025,NUEVO 
24766,3N1CK3CE8SL209561,2025-07-01,1681,678,264080.44,1702.59,2025,FLOTILLA 
24767,3N1CK3CE9SL208404,2025-07-01,1576,678,264080.45,602.69,2025,FLOTILLA 
24768,3N1CK3CEXSL208380,2025-07-01,1576,678,264080.45,828.70,2025,FLOTILLA 
24769,3N1CK3CE8SL208118,2025-07-01,1576,678,264080.45,602.69,2025,FLOTILLA 
24770,3N1CK3CE7SL208031,2025-07-01,1576,678,264080.45,979.37,2025,FLOTILLA 
24771,3N1CK3CE9SL208435,2025-07-01,1576,678,264080.45,979.37,2025,FLOTILLA 
24772,3N1CK3CE6SL208389,2025-07-01,1576,678,264080.45,979.37,2025,FLOTILLA 
24773,3N1CK3CE7SL208434,2025-07-01,1576,678,264080.45,602.69,2025,FLOTILLA 
24774,3N1CK3CE7SL208353,2025-07-01,1288,678,264080.45,753.36,2025,FLOTILLA 
24775,3N1CK3CE6SL208344,2025-07-01,1288,678,264080.45,979.37,2025,FLOTILLA 
24776,3N1CK3CE6SL208358,2025-07-01,1288,678,264080.45,979.37,2025,FLOTILLA 
24777,3N1CK3CE5SL208285,2025-07-01,1288,678,264080.45,678.03,2025,FLOTILLA 
24778,3N1CK3CE7SL208269,2025-07-01,1288,678,264080.45,979.37,2025,FLOTILLA 
24779,3N1CK3CE8SL208281,2025-07-01,1288,678,264080.45,753.36,2025,FLOTILLA 
24780,3N1CK3CE7SL208157,2025-07-01,1288,678,264080.45,979.37,2025,FLOTILLA 
24781,3N1CK3CE7SL208238,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24782,3N1CK3CEXSL208234,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24783,3N1CK3CE6SL208196,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24784,3N1CK3CE8SL208202,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24785,3N1CK3CEXSL208265,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24786,3N1CK3CEXSL208220,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24787,3N1CK3CE5SL208190,2025-07-01,1288,678,264080.44,828.70,2025,FLOTILLA 
24788,3N1CK3CE8SL208233,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24789,3N1CK3CE8SL208250,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24790,3N1CK3CE8SL208264,2025-07-01,1288,678,264080.44,979.37,2025,FLOTILLA 
24791,3N1CK3CEXSL208170,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24792,3N1CK3CE6SL208182,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24793,3N1CK3CE6SL208232,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24794,3N1CK3CE5SL208058,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24795,3N1CK3CE8SL207986,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24796,3N1CK3CE5SL207931,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24797,3N1CK3CE7SL208059,2025-07-01,1288,678,264080.44,678.03,2025,FLOTILLA 
24798,3N1CK3CE6SL208134,2025-07-01,1288,678,264080.44,678.03,2025,FLOTILLA 
24799,3N1CK3CE9SL208077,2025-07-01,1288,678,264080.44,602.69,2025,FLOTILLA 
24800,3N1CK3CE9SL208130,2025-07-01,1288,678,264080.44,602.69,2025,FLOTILLA 
24801,3N1CK3CE8SL208068,2025-07-01,1288,678,264080.44,602.69,2025,FLOTILLA 
24802,3N1CK3CE5SL208061,2025-07-01,1288,678,264080.44,602.69,2025,FLOTILLA 
24803,3N1CK3CEXSL208136,2025-07-01,1288,678,264080.44,602.69,2025,FLOTILLA 
24804,3N1CK3CE7SL208028,2025-07-01,1576,678,264080.44,602.69,2025,FLOTILLA 
24805,3N1CK3CE6SL207940,2025-07-01,1288,678,264080.44,678.03,2025,FLOTILLA 
24806,3N1CK3CE6SL208019,2025-07-01,1288,678,264080.45,602.69,2025,FLOTILLA 
24807,3N1CK3CE9SL207947,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24808,3N1CK3CE5SL207976,2025-07-01,1288,678,264080.45,678.03,2025,FLOTILLA 
24809,3N1CK3CE5SL207945,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24810,3N1CK3CE4SL208021,2025-07-01,1288,678,264080.45,678.03,2025,FLOTILLA 
24811,3N1CK3CE8SL208006,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24812,3N1CK3CE4SL208035,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24813,3N1CK3CE6SL207971,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24814,3N1CK3CE5SL208030,2025-07-01,1576,678,264080.45,527.35,2025,FLOTILLA 
24815,3N1CK3CEXSL207956,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24816,3N1CK3CE5SL207962,2025-07-01,1288,678,264080.45,527.35,2025,FLOTILLA 
24817,3N1CK3CE6SL207954,2025-07-01,1576,678,264080.45,527.35,2025,FLOTILLA 
24818,3N1CK3CE4SL208004,2025-07-01,1288,678,264080.45,678.03,2025,FLOTILLA 
24819,3N1CK3CE8SL207941,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24820,3N1CK3CE7SL207851,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24821,3N1CK3CE5SL207881,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24822,3N1CK3CE5SL207914,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24823,3N1CK3CE7SL207882,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24824,3N1CK3CE8SL207860,2025-07-01,1288,678,264080.45,452.02,2025,FLOTILLA 
24825,3N1CK3CE7SL206098,2025-07-01,1681,678,307873.14,1316.16,2025,NUEVO 
24826,3N1CK3CE0SL209876,2025-07-01,1681,678,308832.08,2772.46,2025,NUEVO 
24827,3N1CK3CE2SL208177,2025-07-01,1681,678,308832.08,2686.56,2025,NUEVO 
24828,3N1CK3CE1SL208218,2025-07-01,1681,678,288245.56,2618.63,2025,NUEVO 
24829,3N1CK3CE0SL209585,2025-07-01,1681,678,308832.08,812.33,2025,NUEVO 
24830,3N1CK3CE4SL208388,2025-07-01,1576,678,264080.45,753.36,2025,FLOTILLA 
24831,3N1CK3CE4SL208391,2025-07-01,1576,678,264080.45,979.37,2025,FLOTILLA 
24832,3N1CK3CE3SL208401,2025-07-01,1288,678,264080.45,602.69,2025,FLOTILLA 
24833,3N1CK3CE4SL208455,2025-07-01,1576,678,264080.45,602.69,2025,FLOTILLA 
24834,3N1CK3CE4SL208469,2025-07-01,1576,678,264080.45,602.69,2025,FLOTILLA 
24835,3N1CK3CE3SL208298,2025-07-01,1288,678,264080.45,828.70,2025,FLOTILLA 
24836,3N1CK3CE0SL208307,2025-07-01,1288,678,264080.45,753.36,2025,FLOTILLA 
24837,3N1CK3CE0SL208176,2025-07-01,1288,678,264080.45,979.37,2025,FLOTILLA 
24838,3N1CK3CE3SL208236,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24839,3N1CK3CE0SL208159,2025-07-01,1288,678,264080.44,979.37,2025,FLOTILLA 
24840,3N1CK3CE2SL208244,2025-07-01,1288,678,264080.44,979.37,2025,FLOTILLA 
24841,3N1CK3CE1SL208235,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24842,3N1CK3CE2SL208230,2025-07-01,1288,678,264080.44,753.36,2025,FLOTILLA 
24843,3N1CK3CE3SL208253,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24844,3N1CK3CE0SL208260,2025-07-01,1305,678,264080.44,979.37,2025,FLOTILLA 
24845,3N1CK3CE1SL208199,2025-07-01,1288,678,264080.44,979.37,2025,FLOTILLA 
24846,3N1CK3CEXSL208380,2025-07-01,1576,678,264080.45,1373.00,2025,FLOTILLA 
24847,3N1CK3CEXSL208220,2025-07-01,1305,678,264080.44,1453.76,2025,FLOTILLA 
24848,3N1CK3CEXSL208170,2025-07-01,1305,678,264080.44,726.88,2025,FLOTILLA 
24849,3N1CK3CE9SL208435,2025-07-01,1576,678,264080.45,646.12,2025,FLOTILLA 
24850,3N1CK3CE8SL208202,2025-07-01,1305,678,264080.44,242.29,2025,FLOTILLA 
24851,3N1CK3CE8SL207986,2025-07-01,1305,678,264080.44,726.88,2025,FLOTILLA 
24852,3N1CK3CE7SL208398,2025-07-01,1576,678,264080.45,888.41,2025,FLOTILLA 
24853,3N1CK3CE7SL208384,2025-07-01,1576,678,264080.45,323.06,2025,FLOTILLA 
24854,3N1CK3CE7SL208269,2025-07-01,1288,678,264080.45,1292.23,2025,FLOTILLA 
24855,3N1CK3CE6SL208389,2025-07-01,1576,678,264080.45,1453.76,2025,FLOTILLA 
24856,3N1CK3CE6SL208358,2025-07-01,1288,678,264080.45,1211.47,2025,FLOTILLA 
24857,3N1CK3CE6SL208344,2025-07-01,1288,678,264080.45,888.41,2025,FLOTILLA 
24858,3N1CK3CE6SL208232,2025-07-01,1305,678,264080.44,1453.76,2025,FLOTILLA 
24859,3N1CK3CE6SL208196,2025-07-01,1305,678,264080.44,726.88,2025,FLOTILLA 
24860,3N1CK3CE6SL208182,2025-07-01,1305,678,264080.44,1453.76,2025,FLOTILLA 
24861,3N1CK3CE5SL208058,2025-07-01,1305,678,264080.44,403.82,2025,FLOTILLA 
24862,3N1CK3CE5SL207931,2025-07-01,1305,678,264080.44,242.29,2025,FLOTILLA 
24863,3N1CK3CE4SL208391,2025-07-01,1576,678,264080.45,242.29,2025,FLOTILLA 
24864,3N1CK3CE4SL208214,2025-07-01,1305,678,264080.44,726.88,2025,FLOTILLA 
24865,3N1CK3CE4SL208178,2025-07-01,1288,678,264080.44,807.65,2025,FLOTILLA 
24866,3N1CK3CE4SL208116,2025-07-01,1288,678,264080.44,807.65,2025,FLOTILLA 
24867,3N1CK3CE3SL208415,2025-07-01,1576,678,264080.45,323.06,2025,FLOTILLA 
24868,3N1CK3CE3SL208253,2025-07-01,1305,678,264080.44,403.82,2025,FLOTILLA 
24869,3N1CK3CE3SL208236,2025-07-01,1305,678,264080.44,242.29,2025,FLOTILLA 
24870,3N1CK3CE3SL208169,2025-07-01,1305,678,264080.44,726.88,2025,FLOTILLA 
24871,3N1CK3CE2SL208244,2025-07-01,1288,678,264080.44,807.65,2025,FLOTILLA 
24872,3N1CK3CE1SL208235,2025-07-01,1305,678,264080.44,242.29,2025,FLOTILLA 
24873,3N1CK3CE1SL208199,2025-07-01,1288,678,264080.44,807.65,2025,FLOTILLA 
24874,3N1CK3CE1SL208056,2025-07-01,1288,678,264080.44,323.06,2025,FLOTILLA 
24875,3N1CK3CE0SL208260,2025-07-01,1305,678,264080.44,242.29,2025,FLOTILLA 
24876,3N1CK3CE0SL208176,2025-07-01,1288,678,264080.45,242.29,2025,FLOTILLA 
24877,3N1CK3CE0SL208159,2025-07-01,1288,678,264080.44,807.65,2025,FLOTILLA 
24878,3N1CK3CE9SL206264,2025-07-01,1576,678,262228.30,1684.16,2025,FLOTILLA 
24879,3N1CK3CEXSL208265,2025-07-01,1305,678,264080.44,1453.76,2025,FLOTILLA 
24880,3N1CK3CEXSL208234,2025-07-01,1305,678,264080.44,1453.76,2025,FLOTILLA 
24881,3N1CK3CEXSL208167,2025-07-01,1305,678,264080.44,1453.76,2025,FLOTILLA 
24882,3N1CK3CE8SL208264,2025-07-01,1288,678,264080.44,1373.00,2025,FLOTILLA 
24883,3N1CK3CE8SL208250,2025-07-01,1305,678,264080.44,1453.76,2025,FLOTILLA 
24884,3N1CK3CE8SL208233,2025-07-01,1305,678,264080.44,1453.76,2025,FLOTILLA 
24885,3N1CK3CE8SL207969,2025-07-01,1305,678,264080.44,1453.76,2025,FLOTILLA 
